"submission_id","list_num","trial_index","trial_id","topic","is_filler","condition_index","pc_prag","g","pc_prop_rating","selected_marker","marker_index","rt"
42,1,6,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,1812
42,1,7,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,6034
42,1,8,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2205
42,1,9,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,4142
42,1,10,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,5626
42,1,11,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3665
42,1,12,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,3670
42,1,13,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,3201
42,1,14,6,"plastik",FALSE,2,"high","low",79,"soviel ich weiß",1,6768
42,1,15,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,5011
42,1,16,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,3786
43,2,1,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,7688
43,2,2,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,3823
43,2,3,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,3868
43,2,4,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,4536
43,2,5,6,"plastik",FALSE,3,"high","high",79,"soviel ich weiß",1,3869
43,2,6,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,4744
43,2,7,8,"lokalkauf",FALSE,1,"low","high",58,"ja",2,580
43,2,8,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,1776
43,2,9,1,"klimawandel",FALSE,2,"high","low",88,"bekanntlich",3,2942
43,2,10,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,2626
43,2,11,7,"sport",FALSE,0,"low","low",83,"bekanntlich",3,5908
43,2,12,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,3880
43,2,13,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,3021
43,2,14,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,3083
43,2,15,3,"stadtverkehr",FALSE,0,"low","low",71,"soviel ich weiß",1,4850
43,2,16,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,2845
44,3,1,6,"plastik",FALSE,0,"low","low",79,"bekanntlich",3,6914
44,3,2,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,5885
44,3,3,1,"klimawandel",FALSE,3,"high","high",88,"ja",2,4797
44,3,4,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,1837
44,3,5,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3593
44,3,6,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4574
44,3,7,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,4152
44,3,8,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,3282
44,3,9,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3436
44,3,10,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,1355
44,3,11,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,1760
44,3,12,5,"schlaf",FALSE,3,"high","high",74,"ja",2,2804
44,3,13,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,3355
44,3,14,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,4332
44,3,15,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,2891
44,3,16,3,"stadtverkehr",FALSE,1,"low","high",71,"bekanntlich",3,5330
45,0,1,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3508
45,0,2,3,"stadtverkehr",FALSE,2,"high","low",71,"ja",2,5157
45,0,3,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,3216
45,0,4,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,5234
45,0,5,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,3746
45,0,6,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4567
45,0,7,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2620
45,0,8,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4858
45,0,9,2,"ernaehrung",FALSE,1,"low","high",62,"bekanntlich",3,5925
45,0,10,7,"sport",FALSE,2,"high","low",83,"ja",2,1986
45,0,11,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,6366
45,0,12,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,3582
45,0,13,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4648
45,0,14,5,"schlaf",FALSE,0,"low","low",74,"ja",2,5581
45,0,15,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3241
45,0,16,1,"klimawandel",FALSE,0,"low","low",88,"bekanntlich",3,5552
46,1,1,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,3646
46,1,2,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,3872
46,1,3,7,"sport",FALSE,3,"high","high",83,"ja",2,5049
46,1,4,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3899
46,1,5,3,"stadtverkehr",FALSE,3,"high","high",71,"ja",2,6158
46,1,6,6,"plastik",FALSE,2,"high","low",79,"ja",2,5223
46,1,7,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3488
46,1,8,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,5567
46,1,9,5,"schlaf",FALSE,1,"low","high",74,"ja",2,2209
46,1,10,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3557
46,1,11,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,4435
46,1,12,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3870
46,1,13,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5658
46,1,14,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,3879
46,1,15,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,4620
46,1,16,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,4142
47,2,1,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3697
47,2,2,3,"stadtverkehr",FALSE,0,"low","low",71,"soviel ich weiß",1,6256
47,2,3,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,6731
47,2,4,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3638
47,2,5,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,3664
47,2,6,7,"sport",FALSE,0,"low","low",83,"bekanntlich",3,4408
47,2,7,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,2706
47,2,8,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5566
47,2,9,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,5071
47,2,10,6,"plastik",FALSE,3,"high","high",79,"ja",2,5580
47,2,11,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,6127
47,2,12,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,4228
47,2,13,1,"klimawandel",FALSE,2,"high","low",88,"ja",2,4444
47,2,14,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,3358
47,2,15,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3901
47,2,16,8,"lokalkauf",FALSE,1,"low","high",58,"soviel ich weiß",1,3631
48,3,1,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,4963
48,3,2,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3410
48,3,3,104,"kaffee",TRUE,NA,NA,NA,NA,"ja",2,4231
48,3,4,6,"plastik",FALSE,0,"low","low",79,"bekanntlich",3,5812
48,3,5,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,2943
48,3,6,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2751
48,3,7,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,3119
48,3,8,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,2297
48,3,9,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2774
48,3,10,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,5533
48,3,11,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,7438
48,3,12,2,"ernaehrung",FALSE,0,"low","low",62,"ja",2,6817
48,3,13,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2064
48,3,14,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,2477
48,3,15,5,"schlaf",FALSE,3,"high","high",74,"ja",2,3763
48,3,16,3,"stadtverkehr",FALSE,1,"low","high",71,"ja",2,4974
49,0,1,5,"schlaf",FALSE,0,"low","low",74,"soviel ich weiß",1,4620
49,0,2,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,2440
49,0,3,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4514
49,0,4,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5017
49,0,5,4,"digitalisierung",FALSE,3,"high","high",85,"ja",2,6931
49,0,6,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2877
49,0,7,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,5861
49,0,8,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,4615
49,0,9,3,"stadtverkehr",FALSE,2,"high","low",71,"ja",2,4950
49,0,10,2,"ernaehrung",FALSE,1,"low","high",62,"soviel ich weiß",1,2867
49,0,11,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3214
49,0,12,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,4386
49,0,13,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,6166
49,0,14,1,"klimawandel",FALSE,0,"low","low",88,"bekanntlich",3,7321
49,0,15,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,1206
49,0,16,7,"sport",FALSE,2,"high","low",83,"bekanntlich",3,3010
50,1,1,3,"stadtverkehr",FALSE,3,"high","high",71,"ja",2,3660
50,1,2,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,3577
50,1,3,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,5655
50,1,4,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,4118
50,1,5,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,9187
50,1,6,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3115
50,1,7,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3112
50,1,8,6,"plastik",FALSE,2,"high","low",79,"ja",2,2668
50,1,9,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4774
50,1,10,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3022
50,1,11,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4938
50,1,12,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,5303
50,1,13,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,6129
50,1,14,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,3488
50,1,15,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,4314
50,1,16,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,4365
51,2,1,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,5654
51,2,2,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,2539
51,2,3,5,"schlaf",FALSE,2,"high","low",74,"ja",2,3141
51,2,4,3,"stadtverkehr",FALSE,0,"low","low",71,"soviel ich weiß",1,5459
51,2,5,8,"lokalkauf",FALSE,1,"low","high",58,"soviel ich weiß",1,3525
51,2,6,7,"sport",FALSE,0,"low","low",83,"soviel ich weiß",1,5346
51,2,7,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3680
51,2,8,1,"klimawandel",FALSE,2,"high","low",88,"bekanntlich",3,2386
51,2,9,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3921
51,2,10,2,"ernaehrung",FALSE,3,"high","high",62,"ja",2,5637
51,2,11,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4317
51,2,12,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5634
51,2,13,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3401
51,2,14,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,6050
51,2,15,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3145
51,2,16,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,1760
52,3,1,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,4152
52,3,2,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,5149
52,3,3,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,2427
52,3,4,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,5807
52,3,5,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,3589
52,3,6,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,6713
52,3,7,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,5965
52,3,8,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,4143
52,3,9,3,"stadtverkehr",FALSE,1,"low","high",71,"ja",2,4046
52,3,10,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4858
52,3,11,6,"plastik",FALSE,0,"low","low",79,"ja",2,6400
52,3,12,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,5915
52,3,13,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,1551
52,3,14,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,2859
52,3,15,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4756
52,3,16,5,"schlaf",FALSE,3,"high","high",74,"bekanntlich",3,3686
53,0,1,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,2603
53,0,2,105,"urlaub",TRUE,NA,NA,NA,NA,"bekanntlich",3,3965
53,0,3,2,"ernaehrung",FALSE,1,"low","high",62,"soviel ich weiß",1,2520
53,0,4,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,2634
53,0,5,8,"lokalkauf",FALSE,3,"high","high",58,"soviel ich weiß",1,2338
53,0,6,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4596
53,0,7,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,5120
53,0,8,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,5514
53,0,9,7,"sport",FALSE,2,"high","low",83,"soviel ich weiß",1,3601
53,0,10,1,"klimawandel",FALSE,0,"low","low",88,"ja",2,6214
53,0,11,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,3001
53,0,12,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,5986
53,0,13,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,1256
53,0,14,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,4433
53,0,15,4,"digitalisierung",FALSE,3,"high","high",85,"soviel ich weiß",1,7559
53,0,16,5,"schlaf",FALSE,0,"low","low",74,"soviel ich weiß",1,5369
54,1,1,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3257
54,1,2,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,3856
54,1,3,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,2708
54,1,4,4,"digitalisierung",FALSE,0,"low","low",85,"bekanntlich",3,3447
54,1,5,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,7125
54,1,6,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,3083
54,1,7,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3911
54,1,8,3,"stadtverkehr",FALSE,3,"high","high",71,"ja",2,6239
54,1,9,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,2721
54,1,10,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,3985
54,1,11,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4392
54,1,12,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,1575
54,1,13,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,4555
54,1,14,6,"plastik",FALSE,2,"high","low",79,"ja",2,4334
54,1,15,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2934
54,1,16,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,5875
55,2,1,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,2539
55,2,2,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,4747
55,2,3,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,3877
55,2,4,2,"ernaehrung",FALSE,3,"high","high",62,"soviel ich weiß",1,5478
55,2,5,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,5457
55,2,6,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2277
55,2,7,3,"stadtverkehr",FALSE,0,"low","low",71,"bekanntlich",3,5036
55,2,8,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,3645
55,2,9,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4977
55,2,10,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,4111
55,2,11,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,4297
55,2,12,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,2188
55,2,13,7,"sport",FALSE,0,"low","low",83,"bekanntlich",3,5428
55,2,14,8,"lokalkauf",FALSE,1,"low","high",58,"ja",2,5517
55,2,15,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3641
55,2,16,1,"klimawandel",FALSE,2,"high","low",88,"ja",2,5942
56,3,1,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3690
56,3,2,7,"sport",FALSE,1,"low","high",83,"ja",2,4649
56,3,3,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,4224
56,3,4,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,5800
56,3,5,5,"schlaf",FALSE,3,"high","high",74,"ja",2,4306
56,3,6,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,3417
56,3,7,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,2248
56,3,8,6,"plastik",FALSE,0,"low","low",79,"bekanntlich",3,6526
56,3,9,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,3378
56,3,10,3,"stadtverkehr",FALSE,1,"low","high",71,"bekanntlich",3,4052
56,3,11,2,"ernaehrung",FALSE,0,"low","low",62,"soviel ich weiß",1,2084
56,3,12,1,"klimawandel",FALSE,3,"high","high",88,"bekanntlich",3,5937
56,3,13,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,3195
56,3,14,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,4178
56,3,15,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4813
56,3,16,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,238
57,0,1,5,"schlaf",FALSE,0,"low","low",74,"ja",2,5123
57,0,2,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,5408
57,0,3,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,3934
57,0,4,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5624
57,0,5,1,"klimawandel",FALSE,0,"low","low",88,"ja",2,3560
57,0,6,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,5030
57,0,7,7,"sport",FALSE,2,"high","low",83,"bekanntlich",3,3680
57,0,8,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5078
57,0,9,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4859
57,0,10,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,4844
57,0,11,8,"lokalkauf",FALSE,3,"high","high",58,"ja",2,5611
57,0,12,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,2736
57,0,13,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,4564
57,0,14,2,"ernaehrung",FALSE,1,"low","high",62,"ja",2,3656
57,0,15,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3723
57,0,16,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,6852
58,1,1,105,"urlaub",TRUE,NA,NA,NA,NA,"ja",2,4912
58,1,2,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,5677
58,1,3,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,4407
58,1,4,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4358
58,1,5,106,"trinken",TRUE,NA,NA,NA,NA,"bekanntlich",3,5453
58,1,6,3,"stadtverkehr",FALSE,3,"high","high",71,"bekanntlich",3,5780
58,1,7,8,"lokalkauf",FALSE,0,"low","low",58,"bekanntlich",3,5836
58,1,8,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,4187
58,1,9,4,"digitalisierung",FALSE,0,"low","low",85,"ja",2,4463
58,1,10,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,5532
58,1,11,104,"kaffee",TRUE,NA,NA,NA,NA,"bekanntlich",3,3057
58,1,12,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,6393
58,1,13,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,3110
58,1,14,6,"plastik",FALSE,2,"high","low",79,"soviel ich weiß",1,6033
58,1,15,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,3664
58,1,16,2,"ernaehrung",FALSE,2,"high","low",62,"soviel ich weiß",1,1157
59,2,1,4,"digitalisierung",FALSE,1,"low","high",85,"bekanntlich",3,4245
59,2,2,6,"plastik",FALSE,3,"high","high",79,"bekanntlich",3,4291
59,2,3,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,4605
59,2,4,5,"schlaf",FALSE,2,"high","low",74,"soviel ich weiß",1,5603
59,2,5,7,"sport",FALSE,0,"low","low",83,"soviel ich weiß",1,1828
59,2,6,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,2268
59,2,7,2,"ernaehrung",FALSE,3,"high","high",62,"ja",2,2872
59,2,8,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,4646
59,2,9,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3056
59,2,10,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5019
59,2,11,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,2064
59,2,12,8,"lokalkauf",FALSE,1,"low","high",58,"soviel ich weiß",1,4261
59,2,13,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,814
59,2,14,101,"bahn",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3891
59,2,15,3,"stadtverkehr",FALSE,0,"low","low",71,"ja",2,3732
59,2,16,1,"klimawandel",FALSE,2,"high","low",88,"soviel ich weiß",1,3796
60,3,1,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3517
60,3,2,5,"schlaf",FALSE,3,"high","high",74,"bekanntlich",3,4519
60,3,3,108,"laerm",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,5790
60,3,4,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4039
60,3,5,7,"sport",FALSE,1,"low","high",83,"bekanntlich",3,2601
60,3,6,102,"leselicht",TRUE,NA,NA,NA,NA,"bekanntlich",3,4498
60,3,7,2,"ernaehrung",FALSE,0,"low","low",62,"ja",2,3359
60,3,8,103,"kochen",TRUE,NA,NA,NA,NA,"ja",2,3100
60,3,9,107,"frischluft",TRUE,NA,NA,NA,NA,"ja",2,3977
60,3,10,4,"digitalisierung",FALSE,2,"high","low",85,"ja",2,6923
60,3,11,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,5764
60,3,12,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,3478
60,3,13,6,"plastik",FALSE,0,"low","low",79,"bekanntlich",3,7697
60,3,14,1,"klimawandel",FALSE,3,"high","high",88,"soviel ich weiß",1,3793
60,3,15,3,"stadtverkehr",FALSE,1,"low","high",71,"ja",2,6361
60,3,16,8,"lokalkauf",FALSE,2,"high","low",58,"soviel ich weiß",1,1912
61,0,1,8,"lokalkauf",FALSE,3,"high","high",58,"soviel ich weiß",1,1714
61,0,2,107,"frischluft",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2165
61,0,3,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,2178
61,0,4,4,"digitalisierung",FALSE,3,"high","high",85,"bekanntlich",3,4677
61,0,5,7,"sport",FALSE,2,"high","low",83,"bekanntlich",3,4392
61,0,6,106,"trinken",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3476
61,0,7,108,"laerm",TRUE,NA,NA,NA,NA,"bekanntlich",3,3840
61,0,8,6,"plastik",FALSE,1,"low","high",79,"bekanntlich",3,6629
61,0,9,103,"kochen",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4046
61,0,10,102,"leselicht",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,6474
61,0,11,2,"ernaehrung",FALSE,1,"low","high",62,"ja",2,5207
61,0,12,1,"klimawandel",FALSE,0,"low","low",88,"ja",2,3470
61,0,13,101,"bahn",TRUE,NA,NA,NA,NA,"ja",2,2847
61,0,14,5,"schlaf",FALSE,0,"low","low",74,"soviel ich weiß",1,3073
61,0,15,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,4667
61,0,16,3,"stadtverkehr",FALSE,2,"high","low",71,"soviel ich weiß",1,4629
62,1,1,5,"schlaf",FALSE,1,"low","high",74,"bekanntlich",3,5591
62,1,2,108,"laerm",TRUE,NA,NA,NA,NA,"ja",2,4313
62,1,3,106,"trinken",TRUE,NA,NA,NA,NA,"ja",2,4202
62,1,4,2,"ernaehrung",FALSE,2,"high","low",62,"ja",2,8286
62,1,5,8,"lokalkauf",FALSE,0,"low","low",58,"soviel ich weiß",1,2900
62,1,6,3,"stadtverkehr",FALSE,3,"high","high",71,"bekanntlich",3,3107
62,1,7,6,"plastik",FALSE,2,"high","low",79,"bekanntlich",3,2937
62,1,8,7,"sport",FALSE,3,"high","high",83,"bekanntlich",3,3842
62,1,9,103,"kochen",TRUE,NA,NA,NA,NA,"bekanntlich",3,2677
62,1,10,101,"bahn",TRUE,NA,NA,NA,NA,"bekanntlich",3,5255
62,1,11,1,"klimawandel",FALSE,1,"low","high",88,"bekanntlich",3,4537
62,1,12,102,"leselicht",TRUE,NA,NA,NA,NA,"ja",2,4185
62,1,13,4,"digitalisierung",FALSE,0,"low","low",85,"bekanntlich",3,3937
62,1,14,107,"frischluft",TRUE,NA,NA,NA,NA,"bekanntlich",3,2066
62,1,15,104,"kaffee",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3401
62,1,16,105,"urlaub",TRUE,NA,NA,NA,NA,"soviel ich weiß",1,3980
