"submission_id","is_training","trial_id","comments","languages","trial_type","pc_prag_analysis","rating_adopt","inferred_goal_strength","is_critical","sentence_after","prolific_session_id","context","experiment_end_time","rating_g","marker","trial_key","age","g_implied_analysis","question_adopt","pc_prag","display_order","scale_step","scale_min","trial_index","item_id","education","scale_max","topic","list_num","g_implied","adoption_likelihood","sentence_before","condition_index","prolific_pid","marker_assignment_source","experiment_duration","is_filler","prolific_study_id","rt","question_goal","recommended_action","responseTime","experiment_start_time","mean_pc_prop_rating","pc_prop_c","marker_strength","marker_strength_c","pc_prag_c","inferred_goal_strength_prop","adoption_likelihood_prop","inferred_goal_strength_beta","adoption_likelihood_beta","condition"
"3645",FALSE,"3","Das waren im Grunde immer die selben Sätze. Der zweite Satz beinhaltete immer, das man das tun sollte, worum es ging. Dementsprechend hätte es eine frage auch getan und nicht 16 mal dieselbe.","Deutsch","critical","high",0,100,TRUE,"den Stadtverkehr erheblich.","69ad4108a98f611c2bf2f4b0","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772962290818,100,"ja","critical-3-c3-list1",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",11,1,0,11,"3","Abitur",100,"stadtverkehr",1,"high",0,"Ein ausgebautes Nahverkehrsnetz entlastet",3,"696536b4e44c28564f30d268","comprehension_marker_assignment_balanced.csv",233917,FALSE,"69aca37e417992637b6ed8da",5356,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",5356,1772962056901,71,0.368676457204806,2,0,0.5,1,0,0.99921875,0.00078125,"Prag. Controversy: high
Goal: high"
"3645",FALSE,"7","Das waren im Grunde immer die selben Sätze. Der zweite Satz beinhaltete immer, das man das tun sollte, worum es ging. Dementsprechend hätte es eine frage auch getan und nicht 16 mal dieselbe.","Deutsch","critical","high",0,100,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad4108a98f611c2bf2f4b0","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962290818,100,"bekanntlich","critical-7-c3-list1",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",12,1,0,12,"7","Abitur",100,"sport",1,"high",0,"Regelmäßige körperliche Bewegung senkt",3,"696536b4e44c28564f30d268","comprehension_marker_assignment_balanced.csv",233917,FALSE,"69aca37e417992637b6ed8da",8388,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",8388,1772962056901,83,-0.737352914409613,3,1,0.5,1,0,0.99921875,0.00078125,"Prag. Controversy: high
Goal: high"
"3645",FALSE,"5","Das waren im Grunde immer die selben Sätze. Der zweite Satz beinhaltete immer, das man das tun sollte, worum es ging. Dementsprechend hätte es eine frage auch getan und nicht 16 mal dieselbe.","Deutsch","critical","low",0,100,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad4108a98f611c2bf2f4b0","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772962290818,100,"bekanntlich","critical-5-c1-list1",19,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",15,1,0,15,"5","Abitur",100,"schlaf",1,"high",0,"Ausreichend Schlaf ist",1,"696536b4e44c28564f30d268","comprehension_marker_assignment_balanced.csv",233917,FALSE,"69aca37e417992637b6ed8da",3443,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",3443,1772962056901,74,0.0921691143012016,3,1,-0.5,1,0,0.99921875,0.00078125,"Prag. Controversy: low
Goal: high"
"3645",FALSE,"6","Das waren im Grunde immer die selben Sätze. Der zweite Satz beinhaltete immer, das man das tun sollte, worum es ging. Dementsprechend hätte es eine frage auch getan und nicht 16 mal dieselbe.","Deutsch","critical","high",0,100,TRUE,"den Meeresökosystemen erheblich.","69ad4108a98f611c2bf2f4b0","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772962290818,100,"ja","critical-6-c2-list1",19,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",16,1,0,16,"6","Abitur",100,"plastik",1,"low",0,"Einwegplastik schadet",2,"696536b4e44c28564f30d268","comprehension_marker_assignment_balanced.csv",233917,FALSE,"69aca37e417992637b6ed8da",3926,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",3926,1772962056901,79,-0.368676457204806,2,0,0.5,1,0,0.99921875,0.00078125,"Prag. Controversy: high
Goal: low"
"3646",FALSE,"6","","Deutsch","critical","low",73,95,TRUE,"den Meeresökosystemen erheblich.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772962421225,95,"soviel ich weiß","critical-6-c0-list3",43,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",2,1,0,2,"6","Bachelor",100,"plastik",3,"low",73,"Einwegplastik schadet",0,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",15968,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",15968,1772962098595,79,-0.368676457204806,1,-1,-0.5,0.95,0.73,0.949296875,0.729640625,"Prag. Controversy: low
Goal: low"
"3646",FALSE,"2","","Deutsch","critical","low",80,89,TRUE,"die Gesundheit.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772962421225,89,"soviel ich weiß","critical-2-c0-list3",43,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",6,1,0,6,"2","Bachelor",100,"ernaehrung",3,"low",80,"Eine überwiegend pflanzliche Ernährung fördert",0,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",11936,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",11936,1772962098595,62,1.19819848591562,1,-1,-0.5,0.89,0.8,0.889390625,0.79953125,"Prag. Controversy: low
Goal: low"
"3646",FALSE,"7","","Deutsch","critical","low",74,92,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772962421225,92,"bekanntlich","critical-7-c1-list3",43,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",7,1,0,7,"7","Bachelor",100,"sport",3,"high",74,"Regelmäßige körperliche Bewegung senkt",1,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",7855,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",7855,1772962098595,83,-0.737352914409613,3,1,-0.5,0.92,0.74,0.91934375,0.739625,"Prag. Controversy: low
Goal: high"
"3646",FALSE,"4","","Deutsch","critical","high",57,83,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962421225,83,"ja","critical-4-c2-list3",43,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",10,1,0,10,"4","Bachelor",100,"digitalisierung",3,"low",57,"Digitale Kompetenzen sind",2,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",8063,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",8063,1772962098595,85,-0.921691143012016,2,0,0.5,0.83,0.57,0.829484375,0.569890625,"Prag. Controversy: high
Goal: low"
"3646",FALSE,"5","","Deutsch","critical","high",94,85,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962421225,85,"ja","critical-5-c3-list3",43,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",11,1,0,11,"5","Bachelor",100,"schlaf",3,"high",94,"Ausreichend Schlaf ist",3,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",8569,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",8569,1772962098595,74,0.0921691143012016,2,0,0.5,0.85,0.94,0.849453125,0.9393125,"Prag. Controversy: high
Goal: high"
"3646",FALSE,"8","","Deutsch","critical","high",98,92,TRUE,"die regionale Wirtschaft nachhaltig.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772962421225,92,"soviel ich weiß","critical-8-c2-list3",43,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",13,1,0,13,"8","Bachelor",100,"lokalkauf",3,"low",98,"Der Einkauf bei lokalen Händlern stärkt",2,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",10968,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",10968,1772962098595,58,1.56687494312043,1,-1,0.5,0.92,0.98,0.91934375,0.97925,"Prag. Controversy: high
Goal: low"
"3646",FALSE,"1","","Deutsch","critical","high",18,89,TRUE,"durch menschliche Aktivitäten verursacht.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772962421225,89,"bekanntlich","critical-1-c3-list3",43,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",14,1,0,14,"1","Bachelor",100,"klimawandel",3,"high",18,"Der Klimawandel wird",3,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",7849,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",7849,1772962098595,88,-1.19819848591562,3,1,0.5,0.89,0.18,0.889390625,0.1805,"Prag. Controversy: high
Goal: high"
"3646",FALSE,"3","","Deutsch","critical","low",70,92,TRUE,"den Stadtverkehr erheblich.","69ad412a8d35e2e247b49741","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772962421225,92,"bekanntlich","critical-3-c1-list3",43,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",16,1,0,16,"3","Bachelor",100,"stadtverkehr",3,"high",70,"Ein ausgebautes Nahverkehrsnetz entlastet",1,"58c537bfb101a7000129391a","comprehension_marker_assignment_balanced.csv",322630,FALSE,"69aca37e417992637b6ed8da",8960,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",8960,1772962098595,71,0.368676457204806,3,1,-0.5,0.92,0.7,0.91934375,0.6996875,"Prag. Controversy: low
Goal: high"
"3647",FALSE,"7","keine","Deutsch","critical","low",39,69,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772962928705,69,"bekanntlich","critical-7-c1-list3",46,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",6,1,0,6,"7","Bachelor",100,"sport",3,"high",39,"Regelmäßige körperliche Bewegung senkt",1,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",14041,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",14041,1772962505892,83,-0.737352914409613,3,1,-0.5,0.69,0.39,0.689703125,0.390171875,"Prag. Controversy: low
Goal: high"
"3647",FALSE,"4","keine","Deutsch","critical","high",60,83,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962928705,83,"ja","critical-4-c2-list3",46,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",8,1,0,8,"4","Bachelor",100,"digitalisierung",3,"low",60,"Digitale Kompetenzen sind",2,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",15885,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",15885,1772962505892,85,-0.921691143012016,2,0,0.5,0.83,0.6,0.829484375,0.59984375,"Prag. Controversy: high
Goal: low"
"3647",FALSE,"8","keine","Deutsch","critical","high",12,34,TRUE,"die regionale Wirtschaft nachhaltig.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.",1772962928705,34,"soviel ich weiß","critical-8-c2-list3",46,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",9,1,0,9,"8","Bachelor",100,"lokalkauf",3,"low",12,"Der Einkauf bei lokalen Händlern stärkt",2,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",21602,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",21602,1772962505892,58,1.56687494312043,1,-1,0.5,0.34,0.12,0.34025,0.12059375,"Prag. Controversy: high
Goal: low"
"3647",FALSE,"6","keine","Deutsch","critical","low",54,80,TRUE,"den Meeresökosystemen erheblich.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772962928705,80,"soviel ich weiß","critical-6-c0-list3",46,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",11,1,0,11,"6","Bachelor",100,"plastik",3,"low",54,"Einwegplastik schadet",0,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",15393,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","konsequent auf Einwegplastik verzichten",15393,1772962505892,79,-0.368676457204806,1,-1,-0.5,0.8,0.54,0.79953125,0.5399375,"Prag. Controversy: low
Goal: low"
"3647",FALSE,"2","keine","Deutsch","critical","low",37,71,TRUE,"die Gesundheit.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772962928705,71,"soviel ich weiß","critical-2-c0-list3",46,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",12,1,0,12,"2","Bachelor",100,"ernaehrung",3,"low",37,"Eine überwiegend pflanzliche Ernährung fördert",0,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",20140,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",20140,1772962505892,62,1.19819848591562,1,-1,-0.5,0.71,0.37,0.709671875,0.370203125,"Prag. Controversy: low
Goal: low"
"3647",FALSE,"5","keine","Deutsch","critical","high",17,86,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962928705,86,"ja","critical-5-c3-list3",46,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",13,1,0,13,"5","Bachelor",100,"schlaf",3,"high",17,"Ausreichend Schlaf ist",3,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",17569,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",17569,1772962505892,74,0.0921691143012016,2,0,0.5,0.86,0.17,0.8594375,0.170515625,"Prag. Controversy: high
Goal: high"
"3647",FALSE,"3","keine","Deutsch","critical","low",44,69,TRUE,"den Stadtverkehr erheblich.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772962928705,69,"bekanntlich","critical-3-c1-list3",46,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"3","Bachelor",100,"stadtverkehr",3,"high",44,"Ein ausgebautes Nahverkehrsnetz entlastet",1,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",17251,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",17250,1772962505892,71,0.368676457204806,3,1,-0.5,0.69,0.44,0.689703125,0.44009375,"Prag. Controversy: low
Goal: high"
"3647",FALSE,"1","keine","Deutsch","critical","high",61,81,TRUE,"durch menschliche Aktivitäten verursacht.","69ad42c3cb57b7aeea07fd91","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772962928705,81,"bekanntlich","critical-1-c3-list3",46,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",15,1,0,15,"1","Bachelor",100,"klimawandel",3,"high",61,"Der Klimawandel wird",3,"6977d51d2dccd8bfef8d6adc","comprehension_marker_assignment_balanced.csv",422813,FALSE,"69aca37e417992637b6ed8da",23215,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",23215,1772962505892,88,-1.19819848591562,3,1,0.5,0.81,0.61,0.809515625,0.609828125,"Prag. Controversy: high
Goal: high"
"3648",FALSE,"3","","Deutsch","critical","low",75,67,TRUE,"den Stadtverkehr erheblich.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772962993675,67,"soviel ich weiß","critical-3-c0-list2",41,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",3,1,0,3,"3","Abitur",100,"stadtverkehr",2,"low",75,"Ein ausgebautes Nahverkehrsnetz entlastet",0,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",22966,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","häufiger auf öffentliche Verkehrsmittel umsteigen",22966,1772962701798,71,0.368676457204806,1,-1,-0.5,0.67,0.75,0.669734375,0.749609375,"Prag. Controversy: low
Goal: low"
"3648",FALSE,"8","","Deutsch","critical","low",88,83,TRUE,"die regionale Wirtschaft nachhaltig.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772962993675,83,"bekanntlich","critical-8-c1-list2",41,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",6,1,0,6,"8","Abitur",100,"lokalkauf",2,"high",88,"Der Einkauf bei lokalen Händlern stärkt",1,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",13663,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","öfter bei lokalen Geschäften einkaufen",13663,1772962701798,58,1.56687494312043,3,1,-0.5,0.83,0.88,0.829484375,0.87940625,"Prag. Controversy: low
Goal: high"
"3648",FALSE,"1","","Deutsch","critical","high",99,75,TRUE,"durch menschliche Aktivitäten verursacht.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.",1772962993675,75,"ja","critical-1-c2-list2",41,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",8,1,0,8,"1","Abitur",100,"klimawandel",2,"low",99,"Der Klimawandel wird",2,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",12968,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf Flugreisen verzichten",12968,1772962701798,88,-1.19819848591562,2,0,0.5,0.75,0.99,0.749609375,0.989234375,"Prag. Controversy: high
Goal: low"
"3648",FALSE,"4","","Deutsch","critical","low",76,75,TRUE,"in der heutigen Arbeitswelt unverzichtbar.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772962993675,75,"bekanntlich","critical-4-c1-list2",41,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",10,1,0,10,"4","Abitur",100,"digitalisierung",2,"high",76,"Digitale Kompetenzen sind",1,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",14279,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig digitale Weiterbildungsangebote nutzen",14279,1772962701798,85,-0.921691143012016,3,1,-0.5,0.75,0.76,0.749609375,0.75959375,"Prag. Controversy: low
Goal: high"
"3648",FALSE,"2","","Deutsch","critical","high",100,71,TRUE,"die Gesundheit.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.",1772962993675,71,"soviel ich weiß","critical-2-c3-list2",41,"high","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",11,1,0,11,"2","Abitur",100,"ernaehrung",2,"high",100,"Eine überwiegend pflanzliche Ernährung fördert",3,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",12650,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","mehr pflanzliche Lebensmittel in deinen Alltag einbauen",12650,1772962701798,62,1.19819848591562,1,-1,0.5,0.71,1,0.709671875,0.99921875,"Prag. Controversy: high
Goal: high"
"3648",FALSE,"5","","Deutsch","critical","high",86,73,TRUE,"entscheidend für die kognitive Leistungsfähigkeit.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.",1772962993675,73,"ja","critical-5-c2-list2",41,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","high",12,1,0,12,"5","Abitur",100,"schlaf",2,"low",86,"Ausreichend Schlaf ist",2,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",9432,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","auf feste Schlafzeiten achten",9432,1772962701798,74,0.0921691143012016,2,0,0.5,0.73,0.86,0.729640625,0.8594375,"Prag. Controversy: high
Goal: low"
"3648",FALSE,"7","","Deutsch","critical","low",89,69,TRUE,"das Risiko für Herz-Kreislauf-Erkrankungen deutlich.","69ad4385a2f3ac087b23296c","Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772962993675,69,"ja","critical-7-c0-list2",41,"low","Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?","low",14,1,0,14,"7","Abitur",100,"sport",2,"low",89,"Regelmäßige körperliche Bewegung senkt",0,"6981147d5adcd98001488994","comprehension_marker_assignment_balanced.csv",291877,FALSE,"69aca37e417992637b6ed8da",13720,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?","regelmäßig Sport in deinen Alltag integrieren",13720,1772962701798,83,-0.737352914409613,2,0,-0.5,0.69,0.89,0.689703125,0.889390625,"Prag. Controversy: low
Goal: low"
